Title,Date,Sentiment,Confidence
Bush administration and Fed push to reduce foreclosures,"March 5, 2008",neutral,0.5624937415122986
Macquarie Bank to scale back residential mortgage business,"March 5, 2008",neutral,0.5926017761230469
Survey identifies Ireland and Germany as worst housing markets in 2007,"March 5, 2008",negative,0.5677663683891296
Bush and Fed Step Toward a Mortgage Rescue,"March 5, 2008",neutral,0.5034830570220947
Crédit Agricole posts loss and denies takeover plans,"March 5, 2008",negative,0.6369903683662415
Japan government will propose candidate for central bank chief  Friday,"March 6, 2008",neutral,0.8453319668769836
Americans giving up homes before other assets as credit bubble bursts,"March 6, 2008",neutral,0.5586563944816589
Carlyle fund receives default notice after margin calls,"March 6, 2008",neutral,0.8762911558151245
Central banks in Europe hold rates steady as policy gap with U.S. widens,"March 6, 2008",positive,0.6626947522163391
Asian Stocks Slide; Dollar Hits New Lows,"March 6, 2008",negative,0.6285637021064758
U.S. Congress summons executives over their pay deals during mortgage crisis,"March 7, 2008",neutral,0.689065158367157
Aversion to Risk Deepens Credit Woes,"March 7, 2008",neutral,0.45240169763565063
Congress Questions Executives on Pay,"March 7, 2008",neutral,0.6510109901428223
Bank of Japan nominee Toshiro Muto is a political artist with pragmatic bent,"March 7, 2008",neutral,0.8164286017417908
"In California, a Generational Tale of Real Estate Boom and Bankruptcy","March 7, 2008",neutral,0.8784533739089966
Troubles of Dunmore Homes trace U.S. market's boom and bust,"March 7, 2008",neutral,0.5478125214576721
Bank of Japan nominee faces political wrangle,"March 7, 2008",neutral,0.6987498998641968
Panel to Review Payouts Given by Troubled Firms,"March 7, 2008",neutral,0.7493749856948853
Fortis takes €2.7 billion charge on mortgage-related investments,"March 7, 2008",neutral,0.722131609916687
European Bank Leaves Rate at 4%,"March 7, 2008",neutral,0.5820514559745789
Aversion to risk deepens credit woes,"March 7, 2008",neutral,0.45240169763565063
Federal Reserve acts to ease credit crisis,"March 7, 2008",neutral,0.6513868570327759
Chiefs’ Pay Under Fire at Capitol,"March 8, 2008",neutral,0.6410419344902039
F.B.I. Opens Criminal Inquiry Into Countrywide,"March 8, 2008",neutral,0.8459246754646301
U.S. starts criminal investigation of Countrywide Financial,"March 9, 2008",neutral,0.8380793929100037
Congress focuses scrutiny on financial executives' pay,"March 9, 2008",neutral,0.7141429781913757
Markets rattled by signs of renewed credit crisis,"March 9, 2008",negative,0.45243752002716064
Countrywide Said to Be Subject of Federal Criminal Inquiry,"March 9, 2008",neutral,0.7407386898994446
Nasdaq needs its four heavyweights to come back,"March 9, 2008",neutral,0.7616607546806335
Hedge fund industry hit by worst crisis in a decade,"March 10, 2008",negative,0.4846481382846832
Carlyle fund asks lenders for more time,"March 10, 2008",neutral,0.8539092540740967
Carlyle Capital asks lenders to halt further liquidation,"March 10, 2008",neutral,0.8326223492622375
Warburg to Let MBIA Executives Buy Stock at Lower Price,"March 10, 2008",neutral,0.8546507954597473
Countrywide Said to Draw Criminal Inquiry,"March 10, 2008",neutral,0.625984251499176
Talk to the Newsroom: <br>Real Estate Editor Bill Goss,"March 10, 2008",neutral,0.8812654614448547
Morgan Stanley Chief Grappling With New Risk,"March 11, 2008",neutral,0.5699766278266907
Buyout Industry Staggers Under Weight of Debt,"March 11, 2008",neutral,0.42575469613075256
Carlyle Fund Seeks Halt to Liquidation,"March 11, 2008",neutral,0.8278982639312744
Central banks move to ease global credit woes,"March 11, 2008",positive,0.4944101870059967
Shares in Europe rise on gains in oil and banks,"March 11, 2008",positive,0.866827666759491
Burden of debt weighs heavily on the buyout industry,"March 11, 2008",neutral,0.6104311347007751
Rights offering from Société Générale raises €5.5 billion,"March 11, 2008",neutral,0.6831711530685425
"At Morgan Stanley, John Mack grapples with a new kind of risk","March 11, 2008",neutral,0.7491693496704102
Morgan’s Mack Under Pressure Over Risk,"March 11, 2008",neutral,0.5642732977867126
Societe Generale Raises $8.5 Billion in Offering,"March 11, 2008",neutral,0.7881996631622314
The Debt Burden Squeezing Buyout Firms,"March 11, 2008",neutral,0.5285316109657288
Fed Hopes to Ease Strain on Economic Activity,"March 12, 2008",positive,0.7313963174819946
High Finance Backfires on Alabama County,"March 12, 2008",neutral,0.5074548125267029
2nd Société Générale employee is detained in trading scandal,"March 12, 2008",neutral,0.7747328877449036
Financial wizardry puts Alabama county on edge of ruin,"March 12, 2008",neutral,0.6520363688468933
Fed assumes the role of lender of last resort,"March 12, 2008",neutral,0.9054772853851318
"Acting on credit crisis, Fed is ready to do more","March 12, 2008",neutral,0.49966222047805786
Stronger Rules for Mortgages Are Proposed,"March 13, 2008",neutral,0.7460407018661499
Emerging markets fuel brisk demand,"March 13, 2008",positive,0.7638457417488098
Carlyle Capital faces collapse,"March 13, 2008",neutral,0.7193483710289001
JPMorgan and Fed Move to Bail Out Bear Stearns,"March 14, 2008",neutral,0.6371038556098938
Fed Chief Warns Anew on Foreclosures,"March 14, 2008",neutral,0.43559733033180237
"Gold Glitters, Dollar Loses Its Luster","March 14, 2008",negative,0.36594411730766296
Bear Stearns gets a lifeline from Fed and a rival,"March 14, 2008",neutral,0.8306652903556824
Bear Stearns gets a lifeline from Fed and JPMorgan,"March 14, 2008",neutral,0.8862590193748474
U.S. government and JPMorgan throw lifeline to Bear Stearns,"March 14, 2008",neutral,0.8535862565040588
Bear Stearns’ Very Bad Week,"March 14, 2008",neutral,0.4420640468597412
Run on Big Wall St. Bank Spurs Rescue Backed by U.S.,"March 15, 2008",neutral,0.5718595385551453
A Wall Street Domino Theory,"March 15, 2008",neutral,0.8791079521179199
"Credit Cards Are Frothy, Not Bubbly","March 15, 2008",neutral,0.8089929223060608
"Wait, Weren’t These the Safer Bets?","March 16, 2008",neutral,0.7308804392814636
"Fed Chief Shifts Path, Inventing Policy in Crisis","March 16, 2008",neutral,0.6756335496902466
JPMorgan Acts to Buy Ailing Bear Stearns at Huge Discount,"March 16, 2008",neutral,0.7956344485282898
U.S. central bank chief shifts to crisis mode,"March 16, 2008",neutral,0.6442933678627014
Fed bailout aimed at saving market linchpin,"March 16, 2008",neutral,0.5619532465934753
"Despite market woes,  Visa's IPO expected to set record","March 16, 2008",neutral,0.5369316935539246
No end in sight for weak dollar,"March 16, 2008",negative,0.3837216794490814
China brokerage rethinking Bear Stearns stake,"March 16, 2008",neutral,0.6471347808837891
The Cost of Bear’s Crisis to Its Employees,"March 16, 2008",neutral,0.7411231994628906
JP Morgan Pays $2 a Share for Bear Stearns,"March 17, 2008",neutral,0.9250937104225159
Sale Price Reflects the Depth of Bear’s Problems,"March 17, 2008",neutral,0.874859631061554
Ross Buying Option One for $1.1 Billion,"March 17, 2008",neutral,0.9515321850776672
Bear's rescue by JPMorgan closes a stunning downfall,"March 17, 2008",neutral,0.7046687602996826
Is the Federal Reserve running out of tools to fight the credit crisis?,"March 17, 2008",neutral,0.7164843082427979
UBS drops as investor trust fades,"March 17, 2008",negative,0.5748526453971863
JPMorgan snatches up Bear Stearns for only $2 a share,"March 17, 2008",neutral,0.7610123157501221
Eroding confidence stings bank shares,"March 17, 2008",negative,0.457682341337204
"At Lehman, Allaying Fears About Being the Next to Fall","March 18, 2008",neutral,0.5603286623954773
Tapping a Flow of Cash From the Credit Crisis,"March 18, 2008",neutral,0.7795863747596741
Rallying the House of Morgan,"March 18, 2008",neutral,0.7981581687927246
Investors' worries shift to Lehman Brothers,"March 18, 2008",neutral,0.5649403929710388
Dimon lives up to J. Pierpont Morgan's legacy,"March 18, 2008",neutral,0.8033401370048523
Investors wonder whether Lehman is next,"March 18, 2008",neutral,0.7394514083862305
UBS Drops Amid Investor Worries,"March 18, 2008",negative,0.665512204170227
U.S. Moves to Free Funds for Home Loans,"March 19, 2008",neutral,0.6832879185676575
Starbucks Announces Sweeping Changes,"March 19, 2008",neutral,0.657261312007904
"Roland Arnall, Mortgage Innovator, Dies at 68","March 19, 2008",neutral,0.8013900518417358
Confused over the credit crisis? You're not the only one,"March 19, 2008",neutral,0.8696833252906799
Even experts can't grasp this crisis,"March 19, 2008",neutral,0.8088817000389099
Starbucks Plans Return to Its Roots,"March 20, 2008",neutral,0.559657633304596
Starbucks maps return to coffeehouse origins,"March 20, 2008",neutral,0.8062707185745239
South Korean fund looks to U.S. for bargains,"March 20, 2008",neutral,0.5505462884902954
CIT Taps Credit Lines and Talks of Asset Sales,"March 21, 2008",neutral,0.8316544890403748
Worried about your job? Don't panic yet,"March 21, 2008",neutral,0.7823782563209534
"Big U.S. finance company faces credit crisis, and shares fall","March 21, 2008",negative,0.7717596888542175
A Trend Toward Putting Consultants on Payrolls,"March 22, 2008",neutral,0.5818650722503662
Share Prices Advance in Asian Markets,"March 22, 2008",positive,0.7715611457824707
Justice Dept. Is Gathering Data on Mortgage Industry,"March 22, 2008",neutral,0.9206780791282654
What Created This Monster?,"March 23, 2008",neutral,0.9418892860412598
Split Is Forming Over Regulation of Wall Street,"March 23, 2008",neutral,0.8411747813224792
Democrats seek stronger regulator for Wall Street,"March 23, 2008",neutral,0.5350034236907959
"Pimco's boss, armed with billions in cash, tackles a monster","March 23, 2008",neutral,0.8514479994773865
"Pimco boss armed with billions in cash for ""extraordinary times""","March 23, 2008",neutral,0.7326034307479858
Investors want more than window dressing as a dismal quarter ends,"March 23, 2008",neutral,0.4437454640865326
Solution to  market crisis  awaits action on U.S. mortgages,"March 24, 2008",neutral,0.7119589447975159
Searching for the cause of the crisis on Wall Street,"March 24, 2008",neutral,0.9009276032447815
Today's troubles pale next to the Depression,"March 25, 2008",neutral,0.8177288770675659
Volatile markets keep investors guessing,"March 25, 2008",neutral,0.5379257202148438
"20,000 More Layoffs on Wall Street?","March 25, 2008",negative,0.5300174951553345
Clinton’s Mortgage Solution: Bring in Greenspan?,"March 25, 2008",neutral,0.8557186126708984
"In a Day of Downgrades, Merrill Takes a Hit","March 26, 2008",negative,0.5882539749145508
U.K. Regulator Admits Fault in Northern Rock Collapse,"March 26, 2008",neutral,0.6614353060722351
Inquiry Assails Accounting Firm in Lender’s Fall,"March 27, 2008",neutral,0.4678945541381836
Equity Loans as Next Round in Credit Crisis,"March 27, 2008",neutral,0.8120182156562805
A time to buy stocks? Perhaps,"March 27, 2008",neutral,0.8697472810745239
Accounting firm under fire in collapse of subprime lender,"March 27, 2008",neutral,0.6732827425003052
The next credit crisis: Overextended U.S. home loans,"March 27, 2008",neutral,0.6509908437728882
An inside look at a subprime lender's collapse,"March 27, 2008",neutral,0.9119904637336731
U.S. equity loans are next round in credit crisis,"March 27, 2008",neutral,0.6446108222007751
IKB supervisory board denies fault in subprime chaos,"March 27, 2008",neutral,0.6931240558624268
"Securities Law Violations, or Just Bad Business?","March 27, 2008",neutral,0.8712427020072937
Parties Differ on Whom Economic Aid Should Help,"March 28, 2008",neutral,0.7692545056343079
Intervention or a bailout?,"March 28, 2008",neutral,0.8748199939727783
Treasury’s Plan Would Give Fed Wide New Power,"March 29, 2008",neutral,0.7151256799697876
A System Overdue for Reform,"March 29, 2008",neutral,0.8170800805091858
U.S. plan would overhaul financial regulation,"March 29, 2008",neutral,0.8015207052230835
Time to Go on a Liquid Diet,"March 30, 2008",neutral,0.7397118210792542
Foreclosure Machine Thrives on Woes,"March 30, 2008",neutral,0.4778284430503845
When the Long View Isn’t So Scenic,"March 30, 2008",neutral,0.709712564945221
Investors brace for reports on U.S. economy,"March 30, 2008",positive,0.411683589220047
Food price increases weighing heavily on the poor,"March 30, 2008",negative,0.3903804123401642
A Nervous Wall St. Seems Unsure What’s Next,"March 31, 2008",neutral,0.8275079727172852
German Watchdog Said to Eye $600 Billion in Banking Losses,"March 31, 2008",negative,0.4540095925331116
UBS Shares Fall Amid Talk of More Capital-Raising,"March 31, 2008",negative,0.7518643140792847
Stocks Surge on Hopes Financial Woes Are Easing,"April 1, 2008",positive,0.6729934811592102
"On Paper, Wall Street Gets Its Way","April 1, 2008",neutral,0.7754151821136475
Doubts Greet Treasury Plan on Regulation,"April 1, 2008",neutral,0.668618381023407
UBS to write down an additional $19 billion related to U.S. real estate,"April 1, 2008",neutral,0.6501048803329468
Parts of U.S. Treasury plan are said to  have no hope of survival,"April 1, 2008",neutral,0.533429741859436
"On paper, Wall Street gets its way","April 1, 2008",neutral,0.7754151821136475
Airlines cut profit outlook by 10%,"April 1, 2008",negative,0.750275731086731
World stocks move higher,"April 1, 2008",positive,0.7875344753265381
UBS writes down another $19 billion,"April 1, 2008",neutral,0.6350275874137878
UBS Writes Down $19 Billion; Chairman to Leave,"April 1, 2008",neutral,0.7187269330024719
Deutsche Bank Warns of $4 Billion Write-Down,"April 1, 2008",negative,0.5156372785568237
Ailing German Bank Seeks Partner,"April 2, 2008",neutral,0.7455499768257141
"Wall Street-Bound Graduates Watch, Wait and Worry","April 2, 2008",neutral,0.8121978044509888
UBS to Write Down Another $19 Billion,"April 2, 2008",neutral,0.5952941179275513
Leveraged Planet,"April 2, 2008",neutral,0.9107910990715027
Exiting Citigroup for Divots and Depositions,"April 2, 2008",neutral,0.879105269908905
Crisis? Who Said Anything About a Crisis?,"April 2, 2008",neutral,0.8739613890647888
Distressed Owners Are Frustrated by Aid Group,"April 2, 2008",negative,0.4484163522720337
Wall Street Shows Optimism That Crisis Is Fading,"April 2, 2008",positive,0.3664301037788391
Bear Stearns talks show  Wall Street takes a local view,"April 2, 2008",neutral,0.663820207118988
Mortgage-aid measure advances in U.S.,"April 2, 2008",positive,0.5838932394981384
"IMF cuts forecasts for U.S., global economies","April 2, 2008",negative,0.5868383049964905
Business students fear for the future,"April 2, 2008",neutral,0.6302752494812012
Calls for mortgage help go unanswered,"April 2, 2008",neutral,0.7018811106681824
Fed chief presents bleak assessment of U.S. outlook,"April 2, 2008",negative,0.40702441334724426
UBS and Deutsche Bank write-downs raise hopes that worst is over,"April 2, 2008",negative,0.5732092261314392
Mixed views on Bernanke's outlook for U.S. economy weigh on Wall Street,"April 2, 2008",negative,0.44675272703170776
A Stormy Decade for Citi Since Travelers Merger,"April 3, 2008",neutral,0.7767504453659058
"BayernLB, a German state-owned lender, announces huge write-down","April 3, 2008",negative,0.45804455876350403
"For Citigroup, a struggle with the firm's past and present","April 3, 2008",neutral,0.8018064498901367
EU set to take cautious step to bolster bank regulation,"April 3, 2008",positive,0.5001469254493713
Europe to Approve Guidelines on Bank Failures,"April 4, 2008",neutral,0.6966041326522827
Investors Stalk the Wounded of Wall Street,"April 4, 2008",neutral,0.8163512945175171
German Bank Sets Bigger Write-Down,"April 4, 2008",neutral,0.47481071949005127
"As opportunity knocks on Wall Street, the vultures swoop","April 4, 2008",neutral,0.7898462414741516
Overvalued housing not limited to U.S.,"April 4, 2008",neutral,0.6751024127006531
Euro zone finance ministers back ECB's inflation battle,"April 4, 2008",positive,0.4191707372665405
Profiting From Wall Street’s Wounded,"April 4, 2008",positive,0.4713786840438843
"Across the Globe, Hints of More Perils in Housing","April 5, 2008",neutral,0.5176098942756653
"A Brighter Spotlight, Yet the Pay Rises","April 6, 2008",neutral,0.5845499634742737
Tricky Task of Offering Aid to Homeowners,"April 6, 2008",neutral,0.686886191368103
The Mortgage Bust Goes Global,"April 6, 2008",neutral,0.8091999888420105
"Despite the harsh spotlight, CEO pay rises","April 6, 2008",positive,0.5484893918037415
Bargain hunting among European Commercial Mortgage-Backed Securities,"April 6, 2008",neutral,0.831313967704773
